date,location,latitude,longitude,temperature,humidity,rainfall,wind_speed,air_pressure,co2,source
2024-06-25,Quetta,30.1798,66.975,25.8,46.0,4.1,27.7,1021.3,400.6,Weather Station
2024-06-25,Multan,30.1575,71.5249,39.1,57.7,3.1,17.2,1009.6,425.3,Sensor Network
2024-06-25,Hyderabad,25.396,68.3578,36.2,79.0,3.0,23.6,1014.5,419.4,Sensor Network
2024-06-25,Faisalabad,31.4504,73.135,36.0,69.5,0.0,20.8,1015.3,425.4,Satellite Telemetry
2024-06-26,Karachi,24.8607,67.0011,37.4,80.4,5.2,13.0,1009.0,420.6,Environmental IoT
2024-06-26,Lahore,31.5204,74.3587,33.9,64.7,3.8,10.7,1016.7,424.2,Satellite Telemetry
2024-06-26,Islamabad,33.6844,73.0479,28.2,68.0,5.7,18.3,1017.4,406.1,Satellite Telemetry
2024-06-26,Peshawar,34.0151,71.5249,31.7,67.3,0.8,16.7,1012.7,414.2,Environmental IoT
2024-06-26,Quetta,30.1798,66.975,25.7,53.5,4.2,10.7,1016.0,401.2,Weather Station
2024-06-26,Multan,30.1575,71.5249,36.3,62.4,0.0,18.4,1015.0,421.7,Satellite Telemetry
2024-06-26,Hyderabad,25.396,68.3578,35.5,84.3,6.0,27.8,1011.3,419.0,Environmental IoT
2024-06-26,Faisalabad,31.4504,73.135,36.4,67.4,2.3,25.6,1015.0,426.8,Weather Station
2024-06-27,Karachi,24.8607,67.0011,38.6,81.2,3.0,24.1,1013.7,417.7,Sensor Network
2024-06-27,Lahore,31.5204,74.3587,35.6,69.7,4.9,23.3,1015.1,423.2,Environmental IoT
2024-06-27,Islamabad,33.6844,73.0479,28.8,62.7,4.8,13.0,1015.9,405.0,Sensor Network
2024-06-27,Peshawar,34.0151,71.5249,32.6,61.3,1.5,24.2,1014.4,412.4,Environmental IoT
2024-06-27,Quetta,30.1798,66.975,23.7,49.9,3.5,14.3,1020.3,398.6,Satellite Telemetry
2024-06-27,Multan,30.1575,71.5249,37.1,55.3,5.1,17.0,1013.8,424.2,Environmental IoT
2024-06-27,Hyderabad,25.396,68.3578,37.4,78.8,0.8,20.9,1012.3,416.2,Satellite Telemetry
2024-06-27,Faisalabad,31.4504,73.135,34.4,70.3,3.0,20.1,1015.8,423.8,Satellite Telemetry
2024-06-28,Karachi,24.8607,67.0011,37.3,80.1,1.6,21.5,1008.4,419.8,Environmental IoT
2024-06-28,Lahore,31.5204,74.3587,35.9,65.3,1.5,26.8,1012.6,425.5,Sensor Network
2024-06-28,Islamabad,33.6844,73.0479,26.9,61.1,2.5,16.7,1014.6,406.6,Sensor Network
2024-06-28,Peshawar,34.0151,71.5249,32.3,62.8,1.9,14.6,1013.0,411.6,Sensor Network
2024-06-28,Quetta,30.1798,66.975,25.8,52.2,2.0,10.2,1021.1,401.5,Weather Station
2024-06-28,Multan,30.1575,71.5249,37.6,57.9,3.6,19.5,1009.9,421.9,Satellite Telemetry
2024-06-28,Hyderabad,25.396,68.3578,36.1,78.3,0.4,25.5,1010.9,416.1,Satellite Telemetry
2024-06-28,Faisalabad,31.4504,73.135,35.5,67.4,6.3,21.6,1012.5,425.4,Satellite Telemetry
2024-06-29,Karachi,24.8607,67.0011,36.3,87.5,5.0,26.6,1008.9,419.8,Satellite Telemetry
2024-06-29,Lahore,31.5204,74.3587,34.1,73.1,4.3,15.4,1011.2,425.6,Environmental IoT
2024-06-29,Islamabad,33.6844,73.0479,29.7,66.5,4.7,17.8,1014.1,407.4,Satellite Telemetry
2024-06-29,Peshawar,34.0151,71.5249,31.1,57.6,7.0,23.5,1017.7,413.9,Sensor Network
2024-06-29,Quetta,30.1798,66.975,24.6,54.5,1.7,15.5,1020.1,399.2,Satellite Telemetry
2024-06-29,Multan,30.1575,71.5249,36.1,58.6,0.0,17.6,1014.3,423.0,Environmental IoT
2024-06-29,Hyderabad,25.396,68.3578,35.3,83.6,0.0,25.4,1011.7,414.1,Sensor Network
2024-06-29,Faisalabad,31.4504,73.135,35.7,62.6,0.0,26.0,1015.1,428.6,Sensor Network
2024-06-30,Karachi,24.8607,67.0011,35.1,86.0,3.3,14.5,1009.6,418.2,Weather Station
2024-06-30,Lahore,31.5204,74.3587,32.9,65.6,1.0,15.4,1013.3,424.4,Sensor Network
2024-06-30,Islamabad,33.6844,73.0479,27.9,61.1,3.3,23.8,1017.6,410.0,Satellite Telemetry
2024-06-30,Peshawar,34.0151,71.5249,30.9,60.3,0.0,12.0,1017.5,411.6,Satellite Telemetry
2024-06-30,Quetta,30.1798,66.975,23.1,52.7,2.5,11.6,1021.6,403.5,Environmental IoT
2024-06-30,Multan,30.1575,71.5249,36.9,56.0,3.3,19.3,1013.9,421.8,Weather Station
2024-06-30,Hyderabad,25.396,68.3578,34.8,84.0,3.0,25.6,1010.2,419.5,Satellite Telemetry
2024-06-30,Faisalabad,31.4504,73.135,35.2,65.3,0.0,11.2,1010.6,426.8,Environmental IoT
2024-07-01,Karachi,24.8607,67.0011,39.3,81.4,12.3,10.5,1011.6,421.0,Environmental IoT
2024-07-01,Lahore,31.5204,74.3587,35.9,72.4,33.9,24.3,1013.1,425.3,Sensor Network
2024-07-01,Islamabad,33.6844,73.0479,28.0,60.9,43.0,17.7,1014.7,410.0,Weather Station
2024-07-01,Peshawar,34.0151,71.5249,33.0,63.5,23.2,25.5,1013.7,411.2,Sensor Network
2024-07-01,Quetta,30.1798,66.975,25.8,52.8,10.7,11.0,1018.3,398.6,Environmental IoT
2024-07-01,Multan,30.1575,71.5249,38.6,60.6,13.6,13.9,1009.2,420.0,Environmental IoT
2024-07-01,Hyderabad,25.396,68.3578,37.6,75.0,16.6,16.8,1010.4,413.9,Environmental IoT
2024-07-01,Faisalabad,31.4504,73.135,35.8,63.5,21.0,14.3,1014.1,424.2,Sensor Network
2024-07-02,Karachi,24.8607,67.0011,37.4,80.1,12.9,18.4,1012.5,421.4,Sensor Network
2024-07-02,Lahore,31.5204,74.3587,34.8,70.7,28.9,19.6,1015.5,427.1,Weather Station
2024-07-02,Islamabad,33.6844,73.0479,28.1,66.7,44.9,17.7,1017.1,410.6,Sensor Network
2024-07-02,Peshawar,34.0151,71.5249,31.6,60.9,28.0,24.7,1017.7,412.2,Satellite Telemetry
2024-07-02,Quetta,30.1798,66.975,26.0,52.7,12.2,25.9,1017.5,399.5,Sensor Network
2024-07-02,Multan,30.1575,71.5249,40.2,61.6,17.3,10.3,1013.9,422.2,Environmental IoT
2024-07-02,Hyderabad,25.396,68.3578,38.9,76.9,17.6,20.2,1013.3,414.0,Environmental IoT
2024-07-02,Faisalabad,31.4504,73.135,37.7,65.1,23.6,18.8,1014.6,428.3,Environmental IoT
2024-07-03,Karachi,24.8607,67.0011,38.7,88.8,14.0,25.3,1009.0,418.1,Sensor Network
2024-07-03,Lahore,31.5204,74.3587,34.6,72.6,33.2,10.9,1015.3,423.9,Satellite Telemetry
2024-07-03,Islamabad,33.6844,73.0479,28.7,67.4,45.2,20.1,1016.2,407.7,Sensor Network
2024-07-03,Peshawar,34.0151,71.5249,31.9,59.0,26.3,17.8,1013.3,414.2,Satellite Telemetry
2024-07-03,Quetta,30.1798,66.975,24.7,54.0,14.0,13.6,1020.8,403.1,Environmental IoT
2024-07-03,Multan,30.1575,71.5249,39.5,57.6,14.5,27.5,1010.8,425.6,Sensor Network
2024-07-03,Hyderabad,25.396,68.3578,37.5,84.4,13.7,16.3,1009.1,414.3,Weather Station
2024-07-03,Faisalabad,31.4504,73.135,36.2,62.8,23.6,17.2,1011.6,426.3,Environmental IoT
2024-07-04,Karachi,24.8607,67.0011,39.7,81.5,15.0,26.6,1008.1,421.1,Weather Station
2024-07-04,Lahore,31.5204,74.3587,34.0,72.9,27.1,12.6,1014.8,425.6,Satellite Telemetry
2024-07-04,Islamabad,33.6844,73.0479,29.5,61.4,41.0,22.9,1014.6,405.6,Satellite Telemetry
2024-07-04,Peshawar,34.0151,71.5249,33.2,58.7,22.5,10.5,1013.9,414.2,Satellite Telemetry
2024-07-04,Quetta,30.1798,66.975,25.5,51.1,12.2,26.9,1021.6,402.5,Environmental IoT
2024-07-04,Multan,30.1575,71.5249,38.0,63.8,16.3,19.5,1013.4,421.8,Sensor Network
2024-07-04,Hyderabad,25.396,68.3578,37.1,82.9,18.0,20.9,1009.2,417.1,Sensor Network
2024-07-04,Faisalabad,31.4504,73.135,37.9,66.0,19.8,13.3,1013.7,425.0,Environmental IoT
2024-07-05,Karachi,24.8607,67.0011,37.3,82.3,9.4,18.4,1011.2,418.6,Environmental IoT
2024-07-05,Lahore,31.5204,74.3587,33.9,71.4,32.8,16.6,1016.4,424.5,Sensor Network
2024-07-05,Islamabad,33.6844,73.0479,31.4,60.2,44.4,11.5,1015.3,405.2,Satellite Telemetry
2024-07-05,Peshawar,34.0151,71.5249,30.1,61.1,27.6,12.2,1017.3,413.3,Weather Station
2024-07-05,Quetta,30.1798,66.975,27.8,51.0,8.0,13.0,1016.3,401.0,Satellite Telemetry
2024-07-05,Multan,30.1575,71.5249,39.6,57.0,11.5,23.7,1011.3,425.3,Weather Station
2024-07-05,Hyderabad,25.396,68.3578,35.0,77.3,16.4,24.4,1009.1,413.8,Satellite Telemetry
2024-07-05,Faisalabad,31.4504,73.135,37.5,64.1,25.3,13.1,1015.0,424.2,Weather Station
2024-07-06,Karachi,24.8607,67.0011,36.0,83.7,10.3,11.0,1009.9,419.8,Satellite Telemetry
2024-07-06,Lahore,31.5204,74.3587,34.8,73.1,26.6,27.2,1014.4,427.3,Sensor Network
2024-07-06,Islamabad,33.6844,73.0479,31.1,64.8,43.8,27.6,1013.1,405.9,Sensor Network
2024-07-06,Peshawar,34.0151,71.5249,31.1,60.0,22.5,13.5,1015.2,410.4,Weather Station
2024-07-06,Quetta,30.1798,66.975,26.3,53.1,8.7,25.9,1021.5,399.3,Weather Station
2024-07-06,Multan,30.1575,71.5249,38.8,59.6,18.5,21.6,1010.7,425.6,Environmental IoT
2024-07-06,Hyderabad,25.396,68.3578,36.9,82.8,13.8,20.4,1012.0,419.5,Sensor Network
2024-07-06,Faisalabad,31.4504,73.135,34.8,62.4,21.4,17.7,1015.7,424.8,Satellite Telemetry
2024-07-07,Karachi,24.8607,67.0011,38.9,83.1,12.2,21.5,1011.1,419.4,Satellite Telemetry
2024-07-07,Lahore,31.5204,74.3587,35.9,72.0,32.1,27.2,1011.2,424.6,Environmental IoT
2024-07-07,Islamabad,33.6844,73.0479,28.9,67.9,48.3,25.2,1018.8,405.3,Weather Station
2024-07-07,Peshawar,34.0151,71.5249,33.0,59.3,25.9,22.0,1017.1,410.6,Environmental IoT
2024-07-07,Quetta,30.1798,66.975,25.9,47.7,6.2,12.8,1020.4,399.5,Weather Station
2024-07-07,Multan,30.1575,71.5249,40.7,61.9,14.4,14.9,1010.4,423.9,Weather Station
2024-07-07,Hyderabad,25.396,68.3578,37.2,80.9,16.0,12.9,1010.6,414.5,Satellite Telemetry
2024-07-07,Faisalabad,31.4504,73.135,34.2,63.0,18.7,27.2,1016.0,424.6,Environmental IoT
2024-07-08,Karachi,24.8607,67.0011,38.2,89.9,9.0,24.4,1009.8,418.1,Environmental IoT
2024-07-08,Lahore,31.5204,74.3587,34.7,70.3,32.8,23.5,1012.6,424.9,Sensor Network
2024-07-08,Islamabad,33.6844,73.0479,29.1,61.0,48.7,27.3,1018.0,405.2,Environmental IoT
2024-07-08,Peshawar,34.0151,71.5249,31.2,61.0,22.3,24.6,1013.5,410.6,Weather Station
2024-07-08,Quetta,30.1798,66.975,24.7,48.2,12.0,14.1,1017.5,400.5,Weather Station
2024-07-08,Multan,30.1575,71.5249,38.1,58.5,15.0,19.8,1014.6,423.6,Environmental IoT
2024-07-08,Hyderabad,25.396,68.3578,37.9,83.5,15.4,14.1,1012.5,414.1,Satellite Telemetry
2024-07-08,Faisalabad,31.4504,73.135,34.5,64.8,19.2,22.9,1012.1,426.8,Weather Station
2024-07-09,Karachi,24.8607,67.0011,37.1,89.2,14.2,11.0,1009.4,418.7,Environmental IoT
2024-07-09,Lahore,31.5204,74.3587,33.4,67.0,29.2,19.1,1015.7,423.7,Weather Station
2024-07-09,Islamabad,33.6844,73.0479,29.2,69.2,47.2,10.1,1013.3,410.8,Weather Station
2024-07-09,Peshawar,34.0151,71.5249,33.5,58.0,25.7,17.0,1013.3,413.7,Environmental IoT
2024-07-09,Quetta,30.1798,66.975,27.0,46.8,9.6,13.8,1020.9,403.7,Environmental IoT
2024-07-09,Multan,30.1575,71.5249,38.3,58.2,15.0,10.8,1011.0,423.7,Environmental IoT
2024-07-09,Hyderabad,25.396,68.3578,36.8,82.3,14.2,25.0,1014.7,416.4,Satellite Telemetry
2024-07-09,Faisalabad,31.4504,73.135,36.4,70.7,23.0,15.4,1011.7,426.9,Sensor Network
2024-07-10,Karachi,24.8607,67.0011,38.0,84.1,13.4,14.7,1010.9,418.0,Sensor Network
2024-07-10,Lahore,31.5204,74.3587,34.6,72.8,30.2,18.8,1015.3,422.0,Environmental IoT
2024-07-10,Islamabad,33.6844,73.0479,31.8,63.8,44.2,18.9,1014.8,406.4,Satellite Telemetry
2024-07-10,Peshawar,34.0151,71.5249,32.4,64.5,28.3,12.5,1016.5,414.5,Weather Station
2024-07-10,Quetta,30.1798,66.975,25.9,47.4,13.3,25.5,1017.6,403.6,Satellite Telemetry
2024-07-10,Multan,30.1575,71.5249,37.7,63.6,13.8,19.7,1014.9,422.7,Environmental IoT
2024-07-10,Hyderabad,25.396,68.3578,36.8,75.8,17.6,22.8,1013.5,414.1,Weather Station
2024-07-10,Faisalabad,31.4504,73.135,37.0,62.2,20.9,14.7,1014.0,429.1,Weather Station
2024-07-11,Karachi,24.8607,67.0011,37.4,85.0,12.3,15.3,1013.4,418.2,Satellite Telemetry
2024-07-11,Lahore,31.5204,74.3587,34.0,66.6,28.1,12.4,1011.6,426.7,Environmental IoT
2024-07-11,Islamabad,33.6844,73.0479,29.1,68.4,45.3,12.5,1013.8,410.4,Environmental IoT
2024-07-11,Peshawar,34.0151,71.5249,33.4,67.2,22.8,18.4,1012.5,414.7,Weather Station
2024-07-11,Quetta,30.1798,66.975,26.4,46.5,12.2,10.9,1021.1,400.9,Sensor Network
2024-07-11,Multan,30.1575,71.5249,38.4,63.6,15.7,15.4,1013.2,420.9,Satellite Telemetry
2024-07-11,Hyderabad,25.396,68.3578,37.4,79.5,15.1,12.1,1012.8,416.8,Environmental IoT
2024-07-11,Faisalabad,31.4504,73.135,36.2,68.3,19.5,10.3,1013.0,426.2,Environmental IoT
2024-07-12,Karachi,24.8607,67.0011,39.4,83.3,11.5,10.5,1008.2,422.4,Weather Station
2024-07-12,Lahore,31.5204,74.3587,35.3,71.4,33.6,23.1,1015.5,422.1,Sensor Network
2024-07-12,Islamabad,33.6844,73.0479,30.1,64.1,44.0,25.3,1013.2,406.9,Environmental IoT
2024-07-12,Peshawar,34.0151,71.5249,33.1,66.3,28.8,22.4,1012.2,413.1,Sensor Network
2024-07-12,Quetta,30.1798,66.975,28.0,51.4,14.0,14.1,1019.4,398.1,Sensor Network
2024-07-12,Multan,30.1575,71.5249,38.3,56.4,14.6,11.0,1014.3,425.5,Environmental IoT
2024-07-12,Hyderabad,25.396,68.3578,36.9,76.3,15.4,19.2,1013.7,415.8,Satellite Telemetry
2024-07-12,Faisalabad,31.4504,73.135,35.4,68.5,23.5,24.3,1011.4,426.7,Sensor Network
2024-07-13,Karachi,24.8607,67.0011,39.9,81.7,11.6,27.6,1012.5,420.9,Environmental IoT
2024-07-13,Lahore,31.5204,74.3587,35.1,72.7,32.1,11.7,1012.3,422.7,Weather Station
2024-07-13,Islamabad,33.6844,73.0479,28.2,63.7,45.8,19.4,1018.2,410.8,Weather Station
2024-07-13,Peshawar,34.0151,71.5249,33.1,58.7,28.4,21.3,1017.2,414.4,Weather Station
2024-07-13,Quetta,30.1798,66.975,24.3,51.3,13.7,14.0,1016.2,402.6,Satellite Telemetry
2024-07-13,Multan,30.1575,71.5249,40.5,59.7,12.2,23.4,1010.8,422.3,Weather Station
2024-07-13,Hyderabad,25.396,68.3578,38.6,77.7,18.0,27.3,1014.7,419.2,Satellite Telemetry
2024-07-13,Faisalabad,31.4504,73.135,36.2,69.9,26.2,27.3,1011.8,424.3,Satellite Telemetry
2024-07-14,Karachi,24.8607,67.0011,37.9,87.7,9.0,23.5,1013.4,421.6,Sensor Network
2024-07-14,Lahore,31.5204,74.3587,36.3,69.5,27.9,13.1,1012.4,426.0,Weather Station
2024-07-14,Islamabad,33.6844,73.0479,30.0,69.2,43.2,19.0,1018.0,407.8,Weather Station
2024-07-14,Peshawar,34.0151,71.5249,30.1,63.5,28.9,13.6,1012.5,415.5,Sensor Network
2024-07-14,Quetta,30.1798,66.975,27.6,51.6,6.1,17.0,1019.7,400.9,Satellite Telemetry
2024-07-14,Multan,30.1575,71.5249,41.0,55.4,14.6,15.1,1011.3,421.6,Environmental IoT
2024-07-14,Hyderabad,25.396,68.3578,38.7,81.8,17.4,25.0,1010.7,418.5,Weather Station
2024-07-14,Faisalabad,31.4504,73.135,34.2,64.3,22.6,10.3,1015.9,427.5,Weather Station
2024-07-15,Karachi,24.8607,67.0011,39.0,82.2,16.1,12.1,1010.7,422.1,Environmental IoT
2024-07-15,Lahore,31.5204,74.3587,35.5,68.5,33.1,25.9,1013.5,425.7,Sensor Network
2024-07-15,Islamabad,33.6844,73.0479,29.2,61.2,48.6,25.6,1014.9,407.3,Satellite Telemetry
2024-07-15,Peshawar,34.0151,71.5249,32.5,66.6,21.6,16.8,1013.7,411.7,Weather Station
2024-07-15,Quetta,30.1798,66.975,25.1,53.0,11.9,18.8,1020.3,401.4,Satellite Telemetry
2024-07-15,Multan,30.1575,71.5249,40.8,56.4,12.1,23.0,1009.9,424.1,Weather Station
2024-07-15,Hyderabad,25.396,68.3578,38.3,82.4,16.0,26.9,1011.8,414.7,Environmental IoT
2024-07-15,Faisalabad,31.4504,73.135,36.2,62.8,19.3,18.0,1010.7,427.5,Sensor Network
2024-07-16,Karachi,24.8607,67.0011,37.2,80.3,9.4,17.5,1010.7,420.0,Satellite Telemetry
2024-07-16,Lahore,31.5204,74.3587,33.4,74.7,29.6,24.3,1011.0,423.7,Weather Station
2024-07-16,Islamabad,33.6844,73.0479,31.0,66.5,43.7,25.0,1014.2,408.7,Environmental IoT
2024-07-16,Peshawar,34.0151,71.5249,30.4,60.3,27.1,22.2,1015.5,412.1,Satellite Telemetry
2024-07-16,Quetta,30.1798,66.975,26.2,49.5,10.3,17.4,1021.8,403.1,Weather Station
2024-07-16,Multan,30.1575,71.5249,37.3,63.8,17.0,22.3,1014.9,424.8,Satellite Telemetry
2024-07-16,Hyderabad,25.396,68.3578,36.5,75.0,15.3,25.5,1010.0,417.4,Sensor Network
2024-07-16,Faisalabad,31.4504,73.135,37.0,71.8,23.2,20.5,1014.3,425.4,Environmental IoT
2024-07-17,Karachi,24.8607,67.0011,37.7,87.1,16.3,13.8,1009.6,422.8,Satellite Telemetry
2024-07-17,Lahore,31.5204,74.3587,36.0,71.9,28.8,26.6,1012.0,422.7,Sensor Network
2024-07-17,Islamabad,33.6844,73.0479,28.5,66.5,43.1,26.2,1014.0,406.0,Sensor Network
2024-07-17,Peshawar,34.0151,71.5249,32.2,59.0,21.9,24.7,1017.8,412.1,Sensor Network
2024-07-17,Quetta,30.1798,66.975,25.1,49.3,10.3,17.4,1020.7,399.4,Environmental IoT
2024-07-17,Multan,30.1575,71.5249,39.9,56.9,18.2,21.3,1010.0,425.6,Sensor Network
2024-07-17,Hyderabad,25.396,68.3578,37.3,83.9,20.1,20.9,1012.5,415.7,Weather Station
2024-07-17,Faisalabad,31.4504,73.135,37.2,67.8,25.3,22.6,1011.8,427.8,Sensor Network
2024-07-18,Karachi,24.8607,67.0011,38.6,84.0,16.2,28.0,1009.1,422.3,Weather Station
2024-07-18,Lahore,31.5204,74.3587,33.5,71.1,30.7,11.3,1015.8,424.1,Weather Station
2024-07-18,Islamabad,33.6844,73.0479,30.9,60.7,48.2,18.8,1014.2,410.7,Environmental IoT
2024-07-18,Peshawar,34.0151,71.5249,33.3,65.6,24.4,25.9,1013.6,411.4,Weather Station
2024-07-18,Quetta,30.1798,66.975,24.3,53.0,6.7,21.0,1018.3,398.1,Environmental IoT
2024-07-18,Multan,30.1575,71.5249,39.5,56.6,16.9,24.0,1014.4,425.8,Satellite Telemetry
2024-07-18,Hyderabad,25.396,68.3578,38.7,79.8,13.8,20.4,1009.2,417.0,Sensor Network
2024-07-18,Faisalabad,31.4504,73.135,34.2,68.4,23.9,10.1,1013.0,427.9,Sensor Network
2024-07-19,Karachi,24.8607,67.0011,39.8,82.2,12.4,25.2,1013.6,422.3,Satellite Telemetry
2024-07-19,Lahore,31.5204,74.3587,36.3,72.8,31.5,15.4,1014.2,424.4,Environmental IoT
2024-07-19,Islamabad,33.6844,73.0479,28.2,63.4,41.1,15.2,1018.6,410.0,Environmental IoT
2024-07-19,Peshawar,34.0151,71.5249,31.5,61.1,25.5,24.6,1012.9,413.9,Weather Station
2024-07-19,Quetta,30.1798,66.975,27.6,46.2,7.1,16.6,1019.2,402.5,Sensor Network
2024-07-19,Multan,30.1575,71.5249,37.1,55.6,17.8,13.3,1012.5,478.0,Satellite Telemetry
2024-07-19,Hyderabad,25.396,68.3578,38.1,75.1,16.0,14.3,1010.0,418.8,Satellite Telemetry
2024-07-19,Faisalabad,31.4504,73.135,35.7,71.8,22.3,20.9,1011.3,427.9,Environmental IoT
2024-07-20,Karachi,24.8607,67.0011,36.3,84.4,16.2,21.4,1009.4,420.4,Satellite Telemetry
2024-07-20,Lahore,31.5204,74.3587,33.8,69.5,30.5,26.0,1011.2,426.3,Sensor Network
2024-07-20,Islamabad,33.6844,73.0479,31.8,69.8,44.1,26.3,1016.8,408.4,Sensor Network
2024-07-20,Peshawar,34.0151,71.5249,30.8,61.9,22.6,17.1,1012.0,412.0,Weather Station
2024-07-20,Quetta,30.1798,66.975,26.5,51.5,10.1,21.6,1016.7,400.1,Environmental IoT
2024-07-20,Multan,30.1575,71.5249,40.7,55.0,11.3,18.0,1010.6,425.3,Weather Station
2024-07-20,Hyderabad,25.396,68.3578,37.7,82.1,13.6,12.7,1010.4,419.7,Satellite Telemetry
2024-07-20,Faisalabad,31.4504,73.135,34.3,67.9,22.8,13.2,1011.3,425.6,Weather Station
2024-07-21,Karachi,24.8607,67.0011,38.2,80.9,10.0,10.0,1011.3,422.6,Sensor Network
2024-07-21,Lahore,31.5204,74.3587,35.9,72.7,29.2,18.5,1015.4,428.0,Weather Station
2024-07-21,Islamabad,33.6844,73.0479,32.0,68.3,45.0,20.5,1017.2,410.7,Weather Station
2024-07-21,Peshawar,34.0151,71.5249,31.9,64.9,22.7,21.9,1016.6,412.6,Sensor Network
2024-07-21,Quetta,30.1798,66.975,26.3,52.6,8.5,18.8,1020.9,403.4,Satellite Telemetry
2024-07-21,Multan,30.1575,71.5249,40.5,64.2,15.5,12.7,1013.1,422.0,Environmental IoT
2024-07-21,Hyderabad,25.396,68.3578,38.0,84.4,19.1,27.5,1013.8,416.7,Weather Station
2024-07-21,Faisalabad,31.4504,73.135,36.4,68.1,20.7,26.9,1014.2,424.1,Sensor Network
2024-07-22,Karachi,24.8607,67.0011,36.3,80.9,10.4,23.1,1009.1,419.9,Environmental IoT
2024-07-22,Lahore,31.5204,74.3587,36.5,72.4,32.8,23.5,1011.6,423.7,Environmental IoT
2024-07-22,Islamabad,33.6844,73.0479,28.8,67.9,45.6,19.0,1016.9,408.2,Weather Station
2024-07-22,Peshawar,34.0151,71.5249,30.9,62.0,23.8,14.6,1016.7,415.3,Environmental IoT
2024-07-22,Quetta,30.1798,66.975,26.3,45.8,6.2,13.4,1018.1,398.2,Weather Station
2024-07-22,Multan,30.1575,71.5249,37.1,62.8,17.3,22.7,1013.1,423.3,Environmental IoT
2024-07-22,Hyderabad,25.396,68.3578,37.5,80.2,19.1,20.6,1009.4,414.1,Satellite Telemetry
2024-07-22,Faisalabad,31.4504,73.135,35.6,70.8,19.5,12.9,1013.8,429.8,Sensor Network
2024-07-23,Karachi,24.8607,67.0011,37.9,88.5,9.4,20.9,1011.5,419.9,Environmental IoT
2024-07-23,Lahore,31.5204,74.3587,34.6,65.2,26.3,21.9,1015.9,423.0,Satellite Telemetry
2024-07-23,Islamabad,33.6844,73.0479,31.5,64.8,41.2,21.3,1018.3,408.1,Weather Station
2024-07-23,Peshawar,34.0151,71.5249,33.7,59.4,22.4,14.1,1017.8,410.1,Weather Station
2024-07-23,Quetta,30.1798,66.975,26.3,49.2,11.8,23.4,1021.4,399.0,Weather Station
2024-07-23,Multan,30.1575,71.5249,37.0,61.5,13.0,17.2,1009.7,421.3,Satellite Telemetry
2024-07-23,Hyderabad,25.396,68.3578,38.6,76.8,19.6,22.1,1009.3,414.4,Weather Station
2024-07-23,Faisalabad,31.4504,73.135,36.4,67.3,19.8,18.0,1012.6,425.8,Sensor Network
2024-07-24,Karachi,24.8607,67.0011,37.7,89.7,15.4,20.6,1008.1,423.3,Sensor Network
2024-07-24,Lahore,31.5204,74.3587,33.8,70.0,28.9,10.2,1015.1,424.1,Satellite Telemetry
2024-07-24,Islamabad,33.6844,73.0479,29.3,67.1,44.9,13.2,1016.4,407.0,Satellite Telemetry
2024-07-24,Peshawar,34.0151,71.5249,32.2,63.7,23.9,15.8,1017.2,414.1,Weather Station
2024-07-24,Quetta,30.1798,66.975,25.7,47.0,7.7,16.8,1021.5,403.9,Sensor Network
2024-07-24,Multan,30.1575,71.5249,39.7,63.0,16.7,20.7,1010.2,422.6,Weather Station
2024-07-24,Hyderabad,25.396,68.3578,38.6,78.4,21.4,21.4,1009.2,419.8,Sensor Network
2024-07-24,Faisalabad,31.4504,73.135,35.6,67.3,26.4,26.9,1010.7,426.8,Environmental IoT
2024-07-25,Karachi,24.8607,67.0011,36.1,85.6,9.9,20.3,1008.5,419.7,Weather Station
2024-07-25,Lahore,31.5204,74.3587,33.6,65.8,26.5,17.2,1011.1,427.5,Environmental IoT
2024-07-25,Islamabad,33.6844,73.0479,30.5,63.2,44.7,27.5,1016.2,408.0,Weather Station
2024-07-25,Peshawar,34.0151,71.5249,32.2,62.4,23.7,19.8,1013.6,414.7,Sensor Network
2024-07-25,Quetta,30.1798,66.975,26.5,51.8,13.2,23.3,1016.7,399.4,Environmental IoT
2024-07-25,Multan,30.1575,71.5249,38.7,62.0,17.3,13.1,1012.3,421.8,Sensor Network
2024-07-25,Hyderabad,25.396,68.3578,36.5,82.6,17.1,15.1,1009.2,419.5,Satellite Telemetry
2024-07-25,Faisalabad,31.4504,73.135,35.2,64.4,20.9,12.9,1010.3,425.4,Weather Station
2024-07-26,Karachi,24.8607,67.0011,37.5,83.9,13.8,24.1,1010.3,418.6,Sensor Network
2024-07-26,Lahore,31.5204,74.3587,35.3,70.3,26.9,22.5,1015.2,424.7,Environmental IoT
2024-07-26,Islamabad,33.6844,73.0479,31.5,63.4,43.0,24.3,1015.5,409.3,Environmental IoT
2024-07-26,Peshawar,34.0151,71.5249,31.8,63.1,23.0,10.2,1013.8,411.2,Weather Station
2024-07-26,Quetta,30.1798,66.975,27.7,52.8,9.5,26.8,1020.5,398.8,Weather Station
2024-07-26,Multan,30.1575,71.5249,39.3,60.3,17.0,18.8,1010.7,426.0,Sensor Network
2024-07-26,Hyderabad,25.396,68.3578,36.8,78.5,19.3,26.4,1009.4,418.8,Satellite Telemetry
2024-07-26,Faisalabad,31.4504,73.135,35.5,70.6,25.4,21.5,1015.4,426.5,Weather Station
2024-07-27,Karachi,24.8607,67.0011,37.0,84.2,8.9,13.0,1010.0,423.5,Satellite Telemetry
